X0 dyn,X0 lin,X0 diff,X1 dyn,X1 lin,X1 diff,X2 dyn,X2 lin,X2 diff,X3 dyn,X3 lin,X3 diff,X4 dyn,X4 lin,X4 diff,X5 dyn,X5 lin,X5 diff,X6 dyn,X6 lin,X6 diff,X7 dyn,X7 lin,X7 diff,X8 dyn,X8 lin,X8 diff,X9 dyn,X9 lin,X9 diff,X10 dyn,X10 lin,X10 diff,X11 dyn,X11 lin,X11 diff,X12 dyn,X12 lin,X12 diff,X13 dyn,X13 lin,X13 diff,X14 dyn,X14 lin,X14 diff,X15 dyn,X15 lin,X15 diff
0.0406866,0.0407875,0.000100822,4.45593E-07,1.87719E-06,1.4316E-06,0.100879,0.101105,0.00022532,1.75847E-05,6.1067E-06,-1.1478E-05,0.0315162,0.0636241,0.032108,-3.70955E-05,0.000329527,0.000366623,0.0317015,0.0988884,0.0671868,0.00061084,-0.00286457,-0.00347541,,,,,,,,,,,,,,,,,,,,,,,,
0.0409979,0.0410989,0.000100917,-2.22437E-08,2.98103E-06,3.00327E-06,0.101195,0.101431,0.000235658,2.34015E-05,4.18754E-06,-1.92139E-05,0.0309146,0.0631855,0.032271,-5.06956E-05,0.000740568,0.000791264,0.0313863,0.1006,0.0692136,0.00054734,-0.00540127,-0.00594861,,,,,,,,,,,,,,,,,,,,,,,,
0.0413047,0.0414066,0.000101864,-5.20911E-07,2.46092E-06,2.98183E-06,0.101505,0.101793,0.000287245,2.82193E-05,4.04561E-06,-2.41737E-05,0.0305444,0.0636403,0.0330959,-4.77056E-05,0.000773482,0.000821187,0.0307686,0.11569,0.0849211,0.000444418,-0.00723014,-0.00767456,,,,,,,,,,,,,,,,,,,,,,,,
0.0416086,0.0417099,0.000101341,-9.28114E-07,1.97116E-06,2.89927E-06,0.101809,0.102095,0.000286177,3.22467E-05,7.92066E-06,-2.4326E-05,0.0302831,0.0632907,0.0330076,-3.55474E-05,0.000772724,0.000808272,0.0301805,0.114701,0.0845207,0.000379103,-0.0073201,-0.0076992,,,,,,,,,,,,,,,,,,,,,,,,
0.0419102,0.0420112,0.00010095,-1.21384E-06,1.65401E-06,2.86785E-06,0.10211,0.102393,0.000282807,3.58329E-05,1.12441E-05,-2.45888E-05,0.0300978,0.0630329,0.0329351,-2.45324E-05,0.000780788,0.000805321,0.0300173,0.113959,0.0839413,0.000349928,-0.00741838,-0.00776831,,,,,,,,,,,,,,,,,,,,,,,,
0.0422101,0.0423084,9.82945E-05,-1.42449E-06,1.6004E-06,3.0249E-06,0.102412,0.10266,0.000247392,3.92403E-05,1.2047E-05,-2.71933E-05,0.0298664,0.0618674,0.032001,-2.10901E-05,0.000813959,0.000835049,0.0307544,0.104037,0.0732822,0.000331922,-0.00819829,-0.00853021,,,,,,,,,,,,,,,,,,,,,,,,
0.0425075,0.0426071,9.95814E-05,-1.71094E-06,5.20574E-07,2.23151E-06,0.102723,0.102964,0.000240571,4.29083E-05,2.17689E-05,-2.11395E-05,0.0296759,0.061818,0.0321421,-3.35237E-05,0.00056878,0.000602303,0.0311307,0.102938,0.0718069,0.000385837,-0.00618062,-0.00656646,,,,,,,,,,,,,,,,,,,,,,,,
0.0428037,0.0429025,9.88167E-05,-2.08737E-06,-4.84757E-06,-2.7602E-06,0.103033,0.103275,0.000241864,4.67568E-05,3.39399E-05,-1.28169E-05,0.0295916,0.0615461,0.0319545,-3.88113E-05,-0.00075493,-0.000716118,0.030881,0.102319,0.0714379,0.000375925,-0.0038519,-0.00422783,,,,,,,,,,,,,,,,,,,,,,,,
0.0430993,0.0431978,9.85696E-05,-2.46071E-06,-5.28548E-06,-2.82477E-06,0.10334,0.103581,0.000240593,5.03022E-05,3.83326E-05,-1.19696E-05,0.0295409,0.0614394,0.0318985,-3.58005E-05,-0.000763805,-0.000728005,0.0305829,0.101551,0.070968,0.000341635,-0.0036611,-0.00400273,,,,,,,,,,,,,,,,,,,,,,,,
0.0433945,0.0434928,9.8341E-05,-2.78804E-06,-5.63931E-06,-2.85127E-06,0.103644,0.103883,0.000238986,5.36125E-05,4.19307E-05,-1.16818E-05,0.029512,0.0613569,0.0318449,-3.05555E-05,-0.000763232,-0.000732676,0.0303606,0.100906,0.0705455,0.000326869,-0.00357568,-0.00390255,,,,,,,,,,,,,,,,,,,,,,,,
0.0436896,0.0437877,9.81445E-05,-3.0591E-06,-5.92461E-06,-2.86551E-06,0.103947,0.104185,0.000237699,5.6874E-05,4.53684E-05,-1.15056E-05,0.0295048,0.0613083,0.0318035,-2.47899E-05,-0.000759856,-0.000735066,0.0302156,0.100446,0.0702305,0.000326547,-0.00350806,-0.00383461,,,,,,,,,,,,,,,,,,,,,,,,
0.0439846,0.0440826,9.79857E-05,-3.27274E-06,-5.85073E-06,-2.57799E-06,0.104249,0.104486,0.000236839,6.01461E-05,4.81064E-05,-1.20397E-05,0.029514,0.0612865,0.0317725,-1.91113E-05,-0.000680284,-0.000661173,0.0301227,0.100143,0.0700206,0.000327209,-0.00365219,-0.0039794,,,,,,,,,,,,,,,,,,,,,,,,
0.0442799,0.0443793,9.94304E-05,-3.43527E-06,-1.87894E-06,1.55634E-06,0.10455,0.104837,0.00028716,6.34084E-05,3.57459E-05,-2.76625E-05,0.0295307,0.062157,0.0326263,-1.469E-05,0.000431688,0.000446378,0.0300586,0.115389,0.0853303,0.000325671,-0.00843373,-0.0087594,,,,,,,,,,,,,,,,,,,,,,,,
0.0445753,0.0446746,9.93362E-05,-3.56575E-06,-2.01951E-06,1.54624E-06,0.10485,0.105136,0.00028626,6.66598E-05,3.92054E-05,-2.74544E-05,0.0295486,0.0621472,0.0325986,-1.20855E-05,0.000430862,0.000442948,0.0299837,0.115025,0.0850414,0.000324446,-0.00836818,-0.00869262,,,,,,,,,,,,,,,,,,,,,,,,
0.0448709,0.0449703,9.94137E-05,-3.67567E-06,-2.18554E-06,1.49013E-06,0.105149,0.105432,0.000282405,6.98823E-05,4.35576E-05,-2.63246E-05,0.0295642,0.0621555,0.0325913,-1.03737E-05,0.000415899,0.000426273,0.0299176,0.113706,0.0837885,0.00032049,-0.00800514,-0.00832563,,,,,,,,,,,,,,,,,,,,,,,,
0.0451666,0.045266,9.94094E-05,-3.77283E-06,-2.21367E-06,1.55916E-06,0.105448,0.105722,0.000273747,7.3056E-05,5.06617E-05,-2.23943E-05,0.0295775,0.0620939,0.0325164,-9.34259E-06,0.000432213,0.000441555,0.029872,0.110894,0.0810216,0.000315181,-0.00674961,-0.00706479,,,,,,,,,,,,,,,,,,,,,,,,
0.0454624,0.0455617,9.9236E-05,-3.86167E-06,-2.22862E-06,1.63305E-06,0.105747,0.106019,0.000272465,7.61723E-05,5.46886E-05,-2.14837E-05,0.0295892,0.0620488,0.0324596,-8.58723E-06,0.000452181,0.000460768,0.0298394,0.110462,0.0806224,0.00030918,-0.00646992,-0.0067791,,,,,,,,,,,,,,,,,,,,,,,,
0.0457584,0.0458573,9.89096E-05,-3.94272E-06,-2.65238E-06,1.29035E-06,0.106045,0.106322,0.000277085,7.92246E-05,5.66114E-05,-2.26133E-05,0.0295993,0.0620107,0.0324114,-7.76025E-06,0.000362533,0.000370293,0.0298124,0.111919,0.0821067,0.000302507,-0.00685702,-0.00715952,,,,,,,,,,,,,,,,,,,,,,,,
0.0460544,0.0461535,9.90686E-05,-4.0143E-06,-2.49253E-06,1.52177E-06,0.106343,0.106626,0.000282912,8.22063E-05,5.53543E-05,-2.6852E-05,0.0296076,0.0621192,0.0325115,-6.72783E-06,0.000428994,0.000435721,0.0297892,0.113786,0.0839972,0.000295206,-0.00820834,-0.00850355,,,,,,,,,,,,,,,,,,,,,,,,
0.0463506,0.0464496,9.90141E-05,-4.07441E-06,-2.54902E-06,1.5254E-06,0.106641,0.106923,0.000282977,8.51115E-05,5.81576E-05,-2.69539E-05,0.029614,0.0621114,0.0324974,-5.51488E-06,0.000431761,0.000437276,0.0297698,0.113801,0.0840308,0.000287311,-0.00825302,-0.00854033,,,,,,,,,,,,,,,,,,,,,,,,
0.0466467,0.0467457,9.89872E-05,-4.12177E-06,-2.59942E-06,1.52235E-06,0.106938,0.107221,0.000282647,8.79349E-05,6.10024E-05,-2.69326E-05,0.0296187,0.0621064,0.0324877,-4.20947E-06,0.000432496,0.000436706,0.0297536,0.113681,0.0839272,0.000278981,-0.00825488,-0.00853386,,,,,,,,,,,,,,,,,,,,,,,,
0.0469429,0.0470419,9.89643E-05,-4.15588E-06,-2.63631E-06,1.51956E-06,0.107236,0.107518,0.000282347,9.0673E-05,6.37533E-05,-2.69197E-05,0.0296219,0.0621011,0.0324792,-2.87664E-06,0.000433305,0.000436181,0.0297395,0.113573,0.083833,0.000270315,-0.00825966,-0.00852997,,,,,,,,,,,,,,,,,,,,,,,,
0.0472392,0.0473381,9.89443E-05,-4.17664E-06,-2.65972E-06,1.51692E-06,0.107533,0.107815,0.000282074,9.33226E-05,6.64093E-05,-2.69133E-05,0.0296238,0.0620953,0.0324716,-1.54438E-06,0.000434142,0.000435686,0.029727,0.113474,0.0837466,0.00026135,-0.00826679,-0.00852814,,,,,,,,,,,,,,,,,,,,,,,,
0.0475354,0.0476343,9.89266E-05,-4.18413E-06,-2.66981E-06,1.51431E-06,0.10783,0.108112,0.000281821,9.5881E-05,6.89685E-05,-2.69125E-05,0.0296246,0.0620892,0.0324646,-2.18846E-07,0.00043498,0.000435199,0.0297158,0.113383,0.0836668,0.000252152,-0.00827588,-0.00852803,,,,,,,,,,,,,,,,,,,,,,,,
0.0478317,0.0479306,9.89109E-05,-4.17839E-06,-2.66675E-06,1.51164E-06,0.108127,0.108409,0.000281585,9.83465E-05,7.14303E-05,-2.69162E-05,0.0296245,0.0620827,0.0324583,1.10247E-06,0.000435798,0.000434695,0.0297056,0.113298,0.0835926,0.000242796,-0.00828652,-0.00852932,,,,,,,,,,,,,,,,,,,,,,,,
0.0481279,0.0482268,9.8897E-05,-4.15944E-06,-2.65062E-06,1.50882E-06,0.108424,0.108706,0.000281365,0.000100718,7.37942E-05,-2.69236E-05,0.0296235,0.062076,0.0324525,2.42269E-06,0.00043658,0.000434158,0.0296964,0.11322,0.0835234,0.000233348,-0.00829835,-0.0085317,,,,,,,,,,,,,,,,,,,,,,,,
0.0484241,0.048523,9.88845E-05,-4.1273E-06,-2.62148E-06,1.50582E-06,0.108721,0.109002,0.000281158,0.000102994,7.60607E-05,-2.69337E-05,0.0296219,0.062069,0.0324471,3.74245E-06,0.000437315,0.000433573,0.029688,0.113147,0.0834585,0.000223857,-0.00831106,-0.00853491,,,,,,,,,,,,,,,,,,,,,,,,
0.0487203,0.0488185,9.81478E-05,-4.08198E-06,-1.65309E-06,2.42889E-06,0.109018,0.109292,0.000274346,0.000105176,8.01741E-05,-2.50018E-05,0.0296198,0.0617976,0.0321777,5.05019E-06,0.000683108,0.000678058,0.0296802,0.110928,0.081248,0.000214347,-0.00766197,-0.00787631,,,,,,,,,,,,,,,,,,,,,,,,
0.0490165,0.0491147,9.81368E-05,-4.02434E-06,-1.59824E-06,2.4261E-06,0.109315,0.109589,0.000274147,0.000107262,8.22441E-05,-2.50176E-05,0.0296174,0.0617903,0.0321729,6.21941E-06,0.000683681,0.000677461,0.0296738,0.11086,0.0811866,0.000204705,-0.00767662,-0.00788133,,,,,,,,,,,,,,,,,,,,,,,,
0.0493127,0.0494108,9.81264E-05,-3.95546E-06,-1.53223E-06,2.42323E-06,0.109611,0.109885,0.000273959,0.000109251,8.42162E-05,-2.50348E-05,0.0296148,0.0617831,0.0321683,7.33919E-06,0.000684136,0.000676796,0.0296681,0.110797,0.0811285,0.000195094,-0.00769155,-0.00788664,,,,,,,,,,,,,,,,,,,,,,,,
0.0496088,0.0497069,9.81167E-05,-3.87498E-06,-1.45557E-06,2.41941E-06,0.109908,0.110182,0.000273783,0.000111145,8.60919E-05,-2.50532E-05,0.0296122,0.0617762,0.032164,8.53348E-06,0.000684502,0.000675968,0.0296627,0.110736,0.0810737,0.00018565,-0.00770654,-0.00789219,,,,,,,,,,,,,,,,,,,,,,,,
0.0499049,0.050003,9.81074E-05,-3.78201E-06,-1.36709E-06,2.41491E-06,0.110205,0.110478,0.000273617,0.000112946,8.78743E-05,-2.50717E-05,0.0296095,0.0617694,0.0321599,9.81643E-06,0.000684819,0.000675002,0.0296576,0.110679,0.0810217,0.000176409,-0.00772136,-0.00789777,,,,,,,,,,,,,,,,,,,,,,,,
0.050201,0.0502991,9.80988E-05,-3.67587E-06,-1.26582E-06,2.41005E-06,0.110501,0.110775,0.000273458,0.000114656,8.95658E-05,-2.50898E-05,0.0296067,0.0617627,0.032156,1.11481E-05,0.000685091,0.000673943,0.0296528,0.110625,0.0809725,0.000167359,-0.00773589,-0.00790325,,,,,,,,,,,,,,,,,,,,,,,,
0.050497,0.0505951,9.80907E-05,-3.55637E-06,-1.15134E-06,2.40503E-06,0.110798,0.111071,0.000273307,0.000116276,9.11685E-05,-2.51072E-05,0.0296037,0.061756,0.0321523,1.24834E-05,0.000685306,0.000672823,0.0296483,0.110574,0.0809259,0.000158476,-0.00775011,-0.00790858,,,,,,,,,,,,,,,,,,,,,,,,
0.0507931,0.0508911,9.80831E-05,-3.42364E-06,-1.02374E-06,2.3999E-06,0.111094,0.111367,0.000273164,0.000117808,9.2684E-05,-2.5124E-05,0.0296007,0.0617495,0.0321488,1.37949E-05,0.00068545,0.000671655,0.0296442,0.110526,0.0808818,0.000149742,-0.007764,-0.00791374,,,,,,,,,,,,,,,,,,,,,,,,
0.0510891,0.0511871,9.80758E-05,-3.27799E-06,-8.83341E-07,2.39465E-06,0.111391,0.111664,0.000273029,0.000119254,9.41135E-05,-2.51402E-05,0.0295977,0.0617431,0.0321454,1.50744E-05,0.000685515,0.00067044,0.0296402,0.11048,0.0808401,0.000141155,-0.00777757,-0.00791873,,,,,,,,,,,,,,,,,,,,,,,,
0.051385,0.0514831,9.80689E-05,-3.11972E-06,-7.30506E-07,2.38921E-06,0.111687,0.11196,0.000272901,0.000120615,9.54588E-05,-2.51559E-05,0.0295946,0.0617368,0.0321422,1.63246E-05,0.000685496,0.000669171,0.0296366,0.110437,0.0808007,0.000132725,-0.0077908,-0.00792353,,,,,,,,,,,,,,,,,,,,,,,,
0.0516809,0.051779,9.80623E-05,-2.9491E-06,-5.65522E-07,2.38358E-06,0.111983,0.112256,0.000272779,0.000121892,9.67213E-05,-2.51708E-05,0.0295915,0.0617306,0.0321391,1.75511E-05,0.000685395,0.000667844,0.0296331,0.110397,0.0807635,0.000124463,-0.00780365,-0.00792811,,,,,,,,,,,,,,,,,,,,,,,,
0.0519768,0.0520749,9.80559E-05,-2.76633E-06,-3.88612E-07,2.37772E-06,0.11228,0.112552,0.000272665,0.000123088,9.79031E-05,-2.5185E-05,0.0295884,0.0617245,0.0321361,1.87579E-05,0.000685214,0.000666456,0.0296299,0.110358,0.0807285,0.000116376,-0.00781608,-0.00793245,,,,,,,,,,,,,,,,,,,,,,,,
0.0522727,0.0523707,9.80497E-05,-2.57161E-06,-1.9996E-07,2.37165E-06,0.112576,0.112848,0.000272556,0.000124204,9.90059E-05,-2.51984E-05,0.0295854,0.0617186,0.0321333,1.99465E-05,0.000684953,0.000665007,0.0296269,0.110322,0.0806955,0.000108467,-0.00782806,-0.00793653,,,,,,,,,,,,,,,,,,,,,,,,
0.0525685,0.0526666,9.80437E-05,-2.3651E-06,2.62546E-10,2.36537E-06,0.112872,0.113145,0.000272454,0.000125242,0.000100032,-2.52108E-05,0.0295823,0.0617129,0.0321306,2.11167E-05,0.000684615,0.000663498,0.0296241,0.110289,0.0806646,0.000100735,-0.00783958,-0.00794031,,,,,,,,,,,,,,,,,,,,,,,,
0.0528643,0.0529624,9.80379E-05,-2.14701E-06,2.11875E-07,2.35889E-06,0.113168,0.113441,0.000272358,0.000126204,0.000100982,-2.52223E-05,0.0295794,0.0617073,0.0321279,2.22679E-05,0.0006842,0.000661932,0.0296215,0.110257,0.0806356,9.31794E-05,-0.00785063,-0.00794381,,,,,,,,,,,,,,,,,,,,,,,,
0.0531601,0.0532581,9.80322E-05,-1.91753E-06,4.3469E-07,2.35222E-06,0.113465,0.113737,0.000272268,0.000127092,0.000101859,-2.52327E-05,0.0295765,0.0617019,0.0321254,2.33993E-05,0.000683709,0.00066031,0.0296191,0.110228,0.0806084,8.57958E-05,-0.0078612,-0.00794699,,,,,,,,,,,,,,,,,,,,,,,,
0.0534559,0.0535539,9.80267E-05,-1.67685E-06,6.68514E-07,2.34537E-06,0.113761,0.114033,0.000272184,0.000127906,0.000102664,-2.52422E-05,0.0295736,0.0616966,0.032123,2.45107E-05,0.000683143,0.000658633,0.0296169,0.1102,0.0805831,7.85807E-05,-0.00787129,-0.00794987,,,,,,,,,,,,,,,,,,,,,,,,
0.0537516,0.0538496,9.80213E-05,-1.42518E-06,9.13149E-07,2.33833E-06,0.114057,0.114329,0.000272105,0.00012865,0.000103399,-2.52506E-05,0.0295709,0.0616915,0.0321206,2.56023E-05,0.000682504,0.000656902,0.0296149,0.110174,0.0805596,7.15296E-05,-0.00788091,-0.00795244,,,,,,,,,,,,,,,,,,,,,,,,
0.0540473,0.0541453,9.8016E-05,-1.16271E-06,1.1684E-06,2.33111E-06,0.114353,0.114625,0.000272031,0.000129323,0.000104065,-2.52581E-05,0.0295682,0.0616866,0.0321184,2.66744E-05,0.000681794,0.000655119,0.0296131,0.110151,0.0805377,6.46375E-05,-0.00789006,-0.0079547,,,,,,,,,,,,,,,,,,,,,,,,
0.0543429,0.054441,9.80104E-05,-8.89633E-07,1.81076E-06,2.70039E-06,0.114649,0.114921,0.000271978,0.000129929,0.000103846,-2.60828E-05,0.0295657,0.0616819,0.0321162,2.77274E-05,0.000786597,0.00075887,0.0296114,0.110134,0.0805225,5.78987E-05,-0.00815006,-0.00820796,,,,,,,,,,,,,,,,,,,,,,,,
0.0546386,0.0547366,9.80043E-05,-6.05606E-07,2.93837E-06,3.54398E-06,0.114945,0.115217,0.000271949,0.000130467,0.000102522,-2.79453E-05,0.0295632,0.0616775,0.0321143,2.88908E-05,0.00101814,0.000989253,0.0296099,0.110125,0.0805149,5.10569E-05,-0.0087137,-0.00876475,,,,,,,,,,,,,,,,,,,,,,,,
0.0549342,0.0550322,9.79993E-05,-3.0859E-07,3.2306E-06,3.53919E-06,0.115241,0.115513,0.000271892,0.000130936,0.00010298,-2.79565E-05,0.0295608,0.0616731,0.0321123,3.02629E-05,0.00101857,0.00098831,0.0296088,0.110107,0.0804984,4.40529E-05,-0.00872442,-0.00876847,,,,,,,,,,,,,,,,,,,,,,,,
0.0552298,0.0553278,9.79946E-05,2.97083E-09,3.5372E-06,3.53423E-06,0.115537,0.115809,0.000271841,0.000131335,0.000103366,-2.79691E-05,0.0295585,0.0616689,0.0321104,3.17659E-05,0.00101907,0.000987302,0.029608,0.110092,0.0804838,3.71972E-05,-0.00873513,-0.00877233,,,,,,,,,,,,,,,,,,,,,,,,
0.0555254,0.0556234,9.79901E-05,3.30087E-07,3.85922E-06,3.52913E-06,0.115834,0.116105,0.000271795,0.000131667,0.000103686,-2.79813E-05,0.0295562,0.0616648,0.0321086,3.33493E-05,0.00101961,0.000986257,0.0296076,0.110079,0.0804709,3.05236E-05,-0.0087455,-0.00877603,,,,,,,,,,,,,,,,,,,,,,,,
0.0558209,0.0559189,9.79857E-05,6.73255E-07,4.19732E-06,3.52407E-06,0.11613,0.116401,0.000271755,0.000131933,0.00010394,-2.79925E-05,0.0295541,0.0616609,0.0321069,3.4963E-05,0.00102017,0.000985209,0.0296073,0.110067,0.0804597,2.39884E-05,-0.00875551,-0.00877949,,,,,,,,,,,,,,,,,,,,,,,,
0.0561164,0.0562152,9.87302E-05,1.03255E-06,3.54661E-06,2.51406E-06,0.116426,0.116704,0.000278428,0.000132134,0.000102374,-2.97606E-05,0.029552,0.0619287,0.0323767,3.65691E-05,0.000755441,0.000718872,0.0296073,0.112232,0.0826252,1.75439E-05,-0.00937405,-0.00939159,,,,,,,,,,,,,,,,,,,,,,,,
0.056412,0.0565107,9.87279E-05,1.40699E-06,3.91575E-06,2.50876E-06,0.116722,0.117,0.000278395,0.00013227,0.000102504,-2.97667E-05,0.0295501,0.0619259,0.0323758,3.79991E-05,0.000755779,0.00071778,0.0296081,0.112226,0.0826176,1.1013E-05,-0.00938249,-0.0093935,,,,,,,,,,,,,,,,,,,,,,,,
0.0567074,0.0568062,9.87253E-05,1.79491E-06,3.98521E-06,2.1903E-06,0.117018,0.117296,0.00027835,0.000132341,0.000104954,-2.73874E-05,0.0295486,0.0619233,0.0323747,3.93175E-05,0.000665947,0.00062663,0.0296096,0.112215,0.0826051,4.48358E-06,-0.00862006,-0.00862454,,,,,,,,,,,,,,,,,,,,,,,,
0.0570029,0.0571017,9.87258E-05,2.19494E-06,1.94923E-06,-2.45714E-07,0.117314,0.117592,0.000278237,0.000132355,0.000123644,-8.71126E-06,0.0295475,0.0619212,0.0323737,4.03687E-05,3.72689E-06,-3.66418E-05,0.029611,0.112181,0.0825701,-5.89609E-08,-0.00287087,-0.00287081,,,,,,,,,,,,,,,,,,,,,,,,
0.0572984,0.0573971,9.87231E-05,2.60238E-06,2.3439E-06,-2.58474E-07,0.11761,0.117888,0.000278195,0.000132344,0.000123688,-8.6558E-06,0.0295471,0.0619197,0.0323726,4.09591E-05,6.41039E-07,-4.03181E-05,0.0296114,0.112169,0.0825577,-1.59291E-06,-0.00285175,-0.00285015,,,,,,,,,,,,,,,,,,,,,,,,
0.0575939,0.0576926,9.8697E-05,3.01453E-06,2.59856E-06,-4.1597E-07,0.117906,0.11818,0.000274241,0.000132323,0.000127724,-4.59855E-06,0.0295473,0.0618769,0.0323296,4.13693E-05,-4.31442E-05,-8.45135E-05,0.0296103,0.110874,0.081264,-2.47402E-06,-0.00156682,-0.00156434,,,,,,,,,,,,,,,,,,,,,,,,
0.0578893,0.0579877,9.83703E-05,3.43005E-06,3.11015E-06,-3.19899E-07,0.118202,0.118466,0.000263557,0.000132291,0.000128066,-4.2253E-06,0.029548,0.0616901,0.032142,4.16558E-05,-2.09254E-05,-6.25812E-05,0.029609,0.107702,0.078093,-3.64578E-06,-0.00144256,-0.00143891,,,,,,,,,,,,,,,,,,,,,,,,
0.0581848,0.0582822,9.73491E-05,3.84789E-06,3.84144E-06,-6.45415E-09,0.118498,0.11873,0.00023138,0.000132248,0.000129036,-3.21165E-06,0.0295491,0.0611323,0.0315832,4.1873E-05,5.57529E-05,1.38799E-05,0.0296044,0.0979578,0.0683534,-4.8329E-06,-0.00109785,-0.00109302,,,,,,,,,,,,,,,,,,,,,,,,
0.0584803,0.0585777,9.73438E-05,4.26809E-06,4.25016E-06,-1.79284E-08,0.118794,0.119026,0.000231371,0.000132193,0.000129035,-3.15809E-06,0.0295501,0.0611319,0.0315818,4.21214E-05,5.29763E-05,1.08549E-05,0.0295963,0.0979422,0.0683459,-5.83888E-06,-0.00108242,-0.00107658,,,,,,,,,,,,,,,,,,,,,,,,
0.0587758,0.0588732,9.7337E-05,4.69087E-06,4.66151E-06,-2.93583E-08,0.11909,0.119322,0.000231337,0.00013213,0.000129026,-3.10419E-06,0.029551,0.061131,0.03158,4.23802E-05,5.02276E-05,7.84732E-06,0.0295891,0.097925,0.0683359,-6.5614E-06,-0.00106645,-0.00105989,,,,,,,,,,,,,,,,,,,,,,,,
0.0590714,0.0591687,9.73288E-05,5.11605E-06,5.27489E-06,1.58839E-07,0.119386,0.119617,0.00023135,0.000132061,0.000126644,-5.41639E-06,0.0295519,0.06113,0.0315782,4.26072E-05,0.000101332,5.8725E-05,0.0295838,0.0979254,0.0683417,-7.25741E-06,-0.0017758,-0.00176854,,,,,,,,,,,,,,,,,,,,,,,,
0.0593669,0.0594642,9.73224E-05,5.54346E-06,5.83477E-06,2.91309E-07,0.119682,0.119913,0.000231356,0.000131981,0.000124928,-7.05371E-06,0.0295526,0.0611294,0.0315768,4.28301E-05,0.00013772,9.48894E-05,0.0295802,0.0979256,0.0683454,-8.48555E-06,-0.00228566,-0.00227718,,,,,,,,,,,,,,,,,,,,,,,,
0.0596624,0.0597597,9.73188E-05,5.97305E-06,6.25466E-06,2.81605E-07,0.119978,0.120209,0.000231345,0.000131887,0.000124875,-7.01282E-06,0.0295532,0.0611292,0.0315759,4.3043E-05,0.000135361,9.23176E-05,0.0295782,0.0979218,0.0683436,-9.9911E-06,-0.00227493,-0.00226493,,,,,,,,,,,,,,,,,,,,,,,,
0.0599579,0.0600553,9.73164E-05,6.40474E-06,6.67673E-06,2.71985E-07,0.120273,0.120505,0.000231345,0.000131778,0.000124804,-6.97416E-06,0.0295537,0.061129,0.0315753,4.32552E-05,0.000133021,8.97655E-05,0.0295772,0.0979217,0.0683445,-1.15662E-05,-0.00226472,-0.00225316,,,,,,,,,,,,,,,,,,,,,,,,
0.0602535,0.0603508,9.73148E-05,6.83867E-06,7.10098E-06,2.62305E-07,0.120569,0.120801,0.000231352,0.000131653,0.000124716,-6.93659E-06,0.029554,0.061129,0.0315749,4.34879E-05,0.0001307,8.72125E-05,0.0295768,0.0979241,0.0683473,-1.31339E-05,-0.00225477,-0.00224164,,,,,,,,,,,,,,,,,,,,,,,,
0.060549,0.0606463,9.73135E-05,7.27507E-06,7.52765E-06,2.5258E-07,0.120865,0.121096,0.000231364,0.000131512,0.000124613,-6.8995E-06,0.0295542,0.0611289,0.0315747,4.37439E-05,0.000128403,8.46594E-05,0.0295768,0.0979281,0.0683513,-1.46758E-05,-0.00224493,-0.00223025,,,,,,,,,,,,,,,,,,,,,,,,
0.0608446,0.0609419,9.73123E-05,7.71411E-06,7.957E-06,2.42889E-07,0.121161,0.121392,0.000231379,0.000131356,0.000124494,-6.8626E-06,0.0295544,0.0611288,0.0315744,4.40119E-05,0.000126129,8.21166E-05,0.029577,0.0979331,0.0683561,-1.62005E-05,-0.00223514,-0.00221894,,,,,,,,,,,,,,,,,,,,,,,,
0.0611401,0.0612374,9.73111E-05,8.15584E-06,8.38912E-06,2.33284E-07,0.121457,0.121688,0.000231396,0.000131185,0.00012436,-6.8258E-06,0.0295545,0.0611287,0.0315742,4.42788E-05,0.000123871,7.95922E-05,0.0295773,0.0979387,0.0683614,-1.77212E-05,-0.00222541,-0.00220769,,,,,,,,,,,,,,,,,,,,,,,,
0.0614357,0.061533,9.73099E-05,8.60018E-06,8.82396E-06,2.23775E-07,0.121752,0.121984,0.000231415,0.000130999,0.00012421,-6.78912E-06,0.0295545,0.0611285,0.031574,4.45368E-05,0.000121625,7.70886E-05,0.0295775,0.0979447,0.0683673,-1.92465E-05,-0.00221573,-0.00219648,,,,,,,,,,,,,,,,,,,,,,,,
0.0617312,0.0618285,9.73086E-05,9.04704E-06,9.26139E-06,2.14352E-07,0.122048,0.12228,0.000231435,0.000130797,0.000124045,-6.75259E-06,0.0295545,0.0611283,0.0315737,4.47837E-05,0.000119388,7.46045E-05,0.0295777,0.097951,0.0683734,-2.07796E-05,-0.00220611,-0.00218533,,,,,,,,,,,,,,,,,,,,,,,,
0.0620267,0.0621241,9.73073E-05,9.49631E-06,9.7013E-06,2.04997E-07,0.122344,0.122575,0.000231455,0.00013058,0.000123864,-6.71621E-06,0.0295545,0.061128,0.0315735,4.50201E-05,0.000117157,7.21373E-05,0.0295777,0.0979575,0.0683797,-2.2321E-05,-0.00219655,-0.00217423,,,,,,,,,,,,,,,,,,,,,,,,
0.0623223,0.0624196,9.73058E-05,9.94788E-06,1.01436E-05,1.95697E-07,0.12264,0.122871,0.000231477,0.000130348,0.000123668,-6.67998E-06,0.0295544,0.0611276,0.0315732,4.52475E-05,0.000114932,6.96845E-05,0.0295777,0.0979639,0.0683863,-2.38707E-05,-0.00218705,-0.00216318,,,,,,,,,,,,,,,,,,,,,,,,
